ts,ifHCInOctets_rate,ifHCOutOctets_rate,ifInErrors_rate,ifOutErrors_rate,ifInDiscards_rate,ifOutDiscards_rate,ifHCInUcastPkts_rate,ifHCOutUcastPkts_rate,ifHCInOctets,ifHCOutOctets,ifInErrors,ifOutErrors,ifInDiscards,ifOutDiscards,ifHCInUcastPkts,ifHCOutUcastPkts
1749063941092649,0.002466097296434061,0.02352746152259404,0.0,0.0,3.992467544565919e-7,0.0,0.00001828217429782477,0.000016369116932720267,913353102,3521216645,0,0,224665,0,4374854,2469058
1749064001203316,0.002314048519874185,0.025922969711848314,0.0,0.0,3.9926357829301744e-7,0.0,0.00001763414137460827,0.00001824967272447667,913492201,3522774892,0,0,224689,0,4375914,2470155
1749064061413143,0.0018605434624484139,0.025464215334815694,0.0,0.0,3.986060282152945e-7,0.0,0.000016857713276605163,0.000017937271269688252,913604224,3524308088,0,0,224713,0,4376929,2471235
1749064121508386,0.0022257169340341963,0.022807811926145304,0.0,0.0,3.993660529835947e-7,0.0,0.000017222661034917524,0.00001595800186713614,913737979,3525678729,0,0,224737,0,4377964,2472194
1749064181813961,0.0021638463773871654,0.024343951616413572,0.0,0.0,3.9797315588152505e-7,0.0,0.000019052964837828013,0.00001719575677704756,913868471,3527146805,0,0,224761,0,4379113,2473231
1749064242025381,0.002570160278565096,0.024744907195346,0.0,0.0,3.9859548238523525e-7,0.0,0.000020461234762442074,0.000017737498966142966,914023224,3528636731,0,0,224785,0,4380345,2474299
1749064302138060,0.0021392325569119953,0.022042271647883135,0.0,0.0,3.992502147508681e-7,0.0,0.000017533738597808958,0.000015587393800898475,914151819,3529961751,0,0,224809,0,4381399,2475236
1749064362247344,0.001957102001081896,0.027373874558213003,0.0,0.0,3.99272764586582e-7,0.0,0.000017634547102574037,0.00001921500179572926,914269459,3531607175,0,0,224833,0,4382459,2476391
1749064422359495,0.0020194752305569635,0.023608870692382974,0.0,0.0,3.9925372159781804e-7,0.0,0.00001773351946763642,0.000016685478448442147,914390854,3533026355,0,0,224857,0,4383525,2477394
1749064482472663,0.0019984972344162595,0.02356849667280886,0.0,0.0,3.99246966987333e-7,0.0,0.000018132466417341373,0.00001656874912997432,914510990,3534443132,0,0,224881,0,4384615,2478390
1749064542678259,0.0021276427526770105,0.02594328606928831,0.0,0.0,3.6541453721345107e-7,0.0,0.000018436824377587757,0.000018370385370821675,914639086,3536005063,0,0,224903,0,4385725,2479496
1749064602789176,0.004637909616318114,0.07267373745105236,0.0,0.0,4.325337442448266e-7,0.0,0.00004280420476699765,0.00005063971990312508,914917875,3540373548,0,0,224929,0,4388298,2482540
1749064662999784,0.003561382406236456,0.0601637339387106,0.0,0.0,3.9860085784219286e-7,0.0,0.00003765117269701047,0.000042168649085888655,915132308,3543996043,0,0,224953,0,4390565,2485079
1749064723111810,0.0038449377833314085,0.06608660969104585,0.0,0.0,3.8261894550018995e-7,0.0,0.000040590879435672325,0.000046313528011849076,915363435,3547968643,0,0,224976,0,4393005,2487863
1749064783427102,0.0038437681773968698,0.07012896497292925,0.0,0.0,3.9790904104385334e-7,0.0,0.00004134938118180709,0.00004895939159177079,915595273,3552198492,0,0,225000,0,4395499,2490816
1749064843540388,0.004147785233367545,0.06665616316499484,0.0,0.0,3.992461832813465e-7,0.0,0.00004135525048489281,0.0000468282502473746,915844610,3556205413,0,0,225024,0,4397985,2493631
1749064906717969,0.00398332756678354,0.06640976013310798,0.0,0.0,3.798815912245833e-7,0.0,0.00004085309945627706,0.00004623475533195866,916096267,3560401021,0,0,225048,0,4400566,2496552
1749064966830557,0.003653876955023131,0.06471962245245538,0.0,0.0,3.9925081914623276e-7,0.0,0.0000386774231047913,0.000045314967973097415,916315911,3564291485,0,0,225072,0,4402891,2499276
1749065026928137,0.004054555940522064,0.06711175391754544,0.0,0.0,3.993505229328702e-7,0.0,0.00004015136715987565,0.00004707344289071207,916559580,3568324739,0,0,225096,0,4405304,2502105
1749065087036526,0.003827652076983797,0.06368576938570089,0.0,0.0,3.992787096656342e-7,0.0,0.000039495319031092316,0.00004428666354707993,916789654,3572152788,0,0,225120,0,4407678,2504767
1749065147146665,0.0037989431366977876,0.06499023401027237,0.0,0.0,3.992670853747319e-7,0.0,0.00003969380273767126,0.00004531681419003207,917018009,3576059360,0,0,225144,0,4410064,2507491
1749065207258873,0.004040011306854674,0.06727729914695531,0.0,0.0,3.8261778705583396e-7,0.0,0.00004202141435230594,0.000047128530031703376,917260863,3580103547,0,0,225167,0,4412590,2510324
1749065267368335,0.0037071700957829233,0.06406470581952638,0.0,0.0,3.992715822344243e-7,0.0,0.00003971088611639878,0.00004448550878728543,917483699,3583954442,0,0,225191,0,4414977,2512998
